Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Losses/Value Loss,Losses/Policy Loss,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Losses/Pretraining Loss,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Environment/Cumulative Reward,Environment/Episode Length
270000,1.3983665,0.00022050021,-0.2382149,0.060915925,0.47247633,0.0038869488,0.39096886,0.029379953,0.17258677,0.49765664,0.16484153,0.83524144,0.0,-4.953737407922745,1.2993032075464725,10.733647852763534,-4.953737390972674,2144.8
280000,1.3959682,0.00021750022,-0.25424936,0.06381866,0.47061196,0.0035455022,0.38428095,0.022164118,0.14754623,0.48767924,0.16066292,0.8396406,0.0,-4.625906902551651,1.074757196754217,11.768056648876518,-4.625906882993877,2181.2
290000,1.3918072,0.00021450019,-0.22002198,0.051236328,0.45934436,0.0017759565,0.28181446,0.014241922,0.13269088,0.4027182,0.13216102,0.86155695,0.0,-4.259964443743229,0.6386931454762816,7.048435557633638,-4.259964423370548,2097.75
300000,1.3898593,0.0002115002,-0.22061113,0.042620897,0.39222515,0.002902343,0.3522477,0.014298266,0.13602677,0.43332,0.14166407,0.8556612,0.0,-3.6464223742485045,0.5779791284352541,9.488397334516048,-3.6464223593939096,1872.4
310000,1.3867038,0.00020850019,-0.1989137,0.03812107,0.46803218,0.0027995764,0.30720365,0.016073342,0.13996193,0.42321128,0.14038594,0.8600127,0.0,-3.895543321967125,0.64661197985212,8.721219995369514,-3.8955433073375993,1903.6666666666667
320000,1.386164,0.0002055002,-0.2103765,0.0321872,0.5016661,0.0023896876,0.32179233,0.01106393,0.13043775,0.3701123,0.11577858,0.8768611,0.0,-6.000000238418579,0.6158195906318724,12.432138639502227,-6.000000211643055,2482.0
330000,1.3856096,0.0002025002,-0.22077851,0.034489077,0.4148183,0.001877366,0.32682067,0.011807524,0.13608964,0.3161801,0.099916875,0.89568233,0.0,-6.000000238418579,0.6813939006533474,11.667865340597928,-6.000000211643055,2482.0
340000,1.3844703,0.00019950021,-0.2609965,0.0318761,0.48842525,0.0029380904,0.3580678,0.012751887,0.13873339,0.36675993,0.1164209,0.8788058,0.0,-5.378992855548859,0.6605660049244761,11.726288995705545,-5.378992837620899,2412.5
350000,1.381723,0.0001965002,-0.25133705,0.028073855,0.37502542,0.0019766036,0.34689057,0.010305352,0.12645793,0.28743082,0.0939508,0.90435135,0.0,-4.511391061544418,0.5269463056698441,7.669420509785414,-4.511391038633883,2119.6
360000,1.3785422,0.0001935002,-0.23329869,0.024828494,0.39038962,0.002285579,0.33054674,0.010596633,0.12968147,0.34499943,0.11039512,0.8893015,0.0,-5.455891035497189,0.526421713642776,9.488332004286349,-5.455891019955743,2438.0
370000,1.3800008,0.00019050021,-0.23336868,0.024013305,0.34802818,0.0013071059,0.322154,0.011238772,0.1310868,0.2967897,0.100434564,0.90763456,0.0,-6.000000238418579,0.6165116922929883,8.736866802442819,-6.000000211643055,2482.0
380000,1.3814429,0.00018750022,-0.23424618,0.018036406,0.29600397,0.0013851061,0.28451377,0.01061843,0.12567352,0.26431847,0.088441074,0.91443807,0.0,-4.839385248720646,0.4567251047119498,5.545202663168311,-4.83938522747485,2137.0
